date,reportlink,city,state,country,shape,duration,description,post_date,images
7/14/10 08:45,https://nuforc.org/webreports/reports/076/S76535.html,Columbus,OH,USA,Diamond,30 seconds,UFO spotted and then switched directions abruptly.,7/19/10,
7/12/10 00:10,https://nuforc.org/webreports/reports/076/S76520.html,Jacksonville,OR,USA,Diamond,0:13,"Single golden diamond shaped object, very fast.",7/19/10,
7/10/10 23:55,https://nuforc.org/webreports/reports/076/S76578.html,Spring Hill,FL,USA,Diamond,15 minutes,"Strange Lights in the sky over Pasco County, Florida",7/19/10,
7/8/10 22:44,https://nuforc.org/webreports/reports/076/S76422.html,Seattle,WA,USA,Diamond,6 minutes,4 glowing objects travel in formation over Puget Sound.,7/19/10,
7/4/10 20:45,https://nuforc.org/webreports/reports/076/S76169.html,Manchester,MO,USA,Diamond,seconds,"Intense Yellow diamond shaped light over Manchester, MO",7/6/10,
7/3/10 23:30,https://nuforc.org/webreports/reports/076/S76114.html,Caroline (Canada),AB,Canada,Diamond,4 minutes,bright diamond shaped light chased by tiny light,7/6/10,
7/2/10 21:00,https://nuforc.org/webreports/reports/076/S76076.html,Nashville,TN,USA,Diamond,,Huge Diamond shaped object full of lights and flying very low to the tree tops with no sound emitting,7/6/10,
6/27/10 00:00,https://nuforc.org/webreports/reports/076/S76033.html,Hat Creek,CA,USA,Diamond,10-15 seconds,Two sightings of the same object  within 22 hours of each other in Northern California,7/6/10,
6/23/10 23:00,https://nuforc.org/webreports/reports/075/S75916.html,Vashon,WA,USA,Diamond,90 minutes,"Silent diamond shapes with 6 or 7 yellow or brilliant white lights giving them their sense of shape over Puget Sound, WA",7/6/10,
6/17/10 00:30,https://nuforc.org/webreports/reports/075/S75908.html,Wikieup/Nothing (between),AZ,USA,Diamond,2 minutes,"Reddish orange objects under the moon between nothing, az and wikieup, az at around midnight",7/6/10,
6/13/10 21:24,https://nuforc.org/webreports/reports/075/S75783.html,Jacksonville,FL,USA,Diamond,still going on,It is diamond in shape with 12 or more bright lights on the bottom of the object.,6/23/10,
6/4/10 23:25,https://nuforc.org/webreports/reports/075/S75674.html,East Kilbride (Glasgow) (UK/Scotland),,United Kingdom,Diamond,05mins,diamond shaped object over east kilbride glasgow uk,6/10/10,
5/18/10 21:30,https://nuforc.org/webreports/reports/075/S75464.html,Portland,OR,USA,Diamond,7 minutes,"saw & filmed a pulsating diamond shaped object which changed shape several times over Portland, Oregon about 9:30 PM",6/3/10,
5/16/10 23:00,https://nuforc.org/webreports/reports/075/S75619.html,Rockford,IL,USA,Diamond,18 Minutes,((HOAX?))  At 11 O Clock Pm Me And My Friend Saw A Dimond Shped Object That Shot A Bliding Light At Us But No Damage,6/3/10,
5/12/10 23:18,https://nuforc.org/webreports/reports/075/S75391.html,Riverview (Canada),NB,Canada,Diamond,5 minutes,"It stopped and changed directions frequently, and eventually disappeared.",6/3/10,
5/12/10 22:30,https://nuforc.org/webreports/reports/075/S75393.html,Ballinger,TX,USA,Diamond,30 minutes,"Bright, oscillating, multicolored diamond shaped object in the western sky, disappeared rapidly to the west.",6/3/10,
5/10/10 13:00,https://nuforc.org/webreports/reports/075/S75522.html,Walterborow,SC,USA,Diamond,,The pic. i have of the ufo is 4 circles in the shape of a dimond.,6/3/10,
5/9/10 22:01,https://nuforc.org/webreports/reports/075/S75361.html,Escondido,CA,USA,Diamond,2 minutes,an orange diamond shape hovering in made air for a while swaying from side to side. then it just fades away without making a sound.,5/12/10,
5/3/10 21:17,https://nuforc.org/webreports/reports/075/S75281.html,Omaha,NE,USA,Diamond,4 mins,Walking on the South campus of the University of Nebraska at Omaha. Was chased by Diamond shaped UFO which was approaching towards me.,5/12/10,
5/2/10 23:00,https://nuforc.org/webreports/reports/075/S75283.html,Hometown,IL,USA,Diamond,5 min,Diamond shaped object with lights hovering then chased by military aircraft,5/12/10,
4/17/10 21:00,https://nuforc.org/webreports/reports/085/S85000.html,Berlin (Germany),,Germany,Diamond,4 Minutes,Diamond shaped object,12/12/11,
4/14/10 21:00,https://nuforc.org/webreports/reports/075/S75039.html,Santa Cruz,CA,USA,Diamond,4 minutes,dimly lit diamond shape crafts fly a loop and then disappear,5/12/10,
4/5/10 20:20,https://nuforc.org/webreports/reports/074/S74957.html,Highway 85 (southbound),AZ,USA,Diamond,3 minutes,Diamond shape lights while driving south on hwy 85 (AZ),4/13/10,
3/19/10 11:34,https://nuforc.org/webreports/reports/074/S74760.html,Sewell,NJ,USA,Diamond,2,a green light zoomed across the sky making no noise,4/13/10,
3/5/10 22:04,https://nuforc.org/webreports/reports/074/S74555.html,Romeo,MI,USA,Diamond,2 minutes,Diamond shaped lights observed in the southwestern sky in Romeo MI,4/13/10,
2/24/10 15:30,https://nuforc.org/webreports/reports/074/S74470.html,Santa Rosa,CA,USA,Diamond,2 minutes,small shiny diamond hovers,4/13/10,
1/29/10 11:00,https://nuforc.org/webreports/reports/074/S74316.html,Madison County,NC,USA,Diamond,1 minute,I was driving down the road came to a stop sign. As i slowed i saw a bright flash of red and white light to my right. I then noticed in,2/14/10,
