date,reportlink,city,state,country,shape,duration,description,post_date,images
3/10/20 18:10,https://nuforc.org/webreports/reports/154/S154133.html,Orem,UT,USA,Rectangle,30 seconds,"Driving into Timpanogas Trailer Park, and all of the sudden I saw 4 main white focal points creating a Rectangle pirimeter around dark",5/1/20,
3/8/20 00:00,https://nuforc.org/webreports/reports/155/S155396.html,Fort Lauderdale,FL,USA,Rectangle,4 minutes,"Huge ship splits in 2,,, FT LAUDERDALE",5/15/20,
3/5/20 14:00,https://nuforc.org/webreports/reports/154/S154106.html,South Reading,VT,USA,Rectangle,3 minutes,Square/rectangular black and white craft no sound.,5/1/20,
2/23/20 14:00,https://nuforc.org/webreports/reports/153/S153575.html,Upper Makefield (Above Delaware River),PA,USA,Rectangle,20 minutes,Upon observing the sky as I often do spotting commercial aircraft I saw a stationary angular white object rotate erratically for about,2/25/20,
2/20/20 05:40,https://nuforc.org/webreports/reports/153/S153433.html,New Truxton,MO,USA,Rectangle,1 minute,"Rectangular aircraft, super loud, 4 points of light",2/25/20,
2/19/20 22:48,https://nuforc.org/webreports/reports/153/S153425.html,Last Chance,CO,USA,Rectangle,1 hour,While watching the Viaero Sky weather camera I witnessed multiple moving lights. They were all traveling at different speeds but were a,2/25/20,
2/18/20 23:30,https://nuforc.org/webreports/reports/153/S153526.html,Archie,MO,USA,Rectangle,<1 minute,2 Huge UFOS heading northeast of Archie flying very low.  (anonymous report)),2/25/20,
2/18/20 16:00,https://nuforc.org/webreports/reports/159/S159547.html,Phoenix,AZ,USA,Rectangle,1 minute,Unidentified object seen over Phoenix in February of 2020.,11/5/20,
2/15/20 23:00,https://nuforc.org/webreports/reports/154/S154996.html,"Andres, Boca Chica, Santo Domingo",,Dominican Republic,Rectangle,11 seconds,Night time angular object reflecting street lights below it.,6/25/20,
2/11/20 19:20,https://nuforc.org/webreports/reports/153/S153211.html,Red Granite,WI,USA,Rectangle,2 minutes,Square craft with many lights,2/13/20,
