date,reportlink,city,state,country,shape,duration,description,post_date,images
8/23/14 23:00,https://nuforc.org/webreports/reports/112/S112817.html,Newnan,GA,USA,Fireball,15 seconds,"Streak and bright flash over Newnan, GA, sky lastnight.",8/29/14,
8/23/14 22:00,https://nuforc.org/webreports/reports/112/S112757.html,Auburn,NY,USA,Fireball,15 minutes,Several objects from south east.,8/29/14,
8/23/14 22:00,https://nuforc.org/webreports/reports/112/S112753.html,Ottawa (Canada),ON,Canada,Fireball,5-8 minutes,10 pm Saturday August 23rd Ottawa Canada 8 fireballs in a formation in eastern direction. Lasted about 5 to 8 minuets.,8/29/14,
8/23/14 22:00,https://nuforc.org/webreports/reports/112/S112823.html,Kent,WA,USA,Fireball,3 minutes,Bright orange lights.,8/29/14,
8/23/14 21:25,https://nuforc.org/webreports/reports/112/S112815.html,South Kingston,RI,USA,Fireball,2 minutes,Two fireballs traveling together.,8/29/14,
8/23/14 21:15,https://nuforc.org/webreports/reports/112/S112843.html,Aurora,IL,USA,Fireball,,Large green fireball.,8/29/14,
8/23/14 21:15,https://nuforc.org/webreports/reports/112/S112760.html,Crete,IL,USA,Fireball,10 seconds,"While facing southern night sky a blue neon fireball passed by, from east going west. I was able to observed it for 10 seconds in clear",8/29/14,
8/23/14 20:00,https://nuforc.org/webreports/reports/112/S112805.html,Naples,ID,USA,Fireball,15 minutes,Series of about 8  bright orange-red globes ascending from dark hillside in about a 30- second succession with same flight pattern.,8/29/14,
8/23/14 10:00,https://nuforc.org/webreports/reports/112/S112752.html,Kentwood,MI,USA,Fireball,3 seconds,"The streak was blue, green and red, orange.",8/29/14,
8/23/14 01:00,https://nuforc.org/webreports/reports/112/S112755.html,Pueblo,CO,USA,Fireball,3 minutes,"Three large fireballs hover in place just north of Pueblo, CO",8/29/14,
8/22/14 22:09,https://nuforc.org/webreports/reports/112/S112790.html,Taveriner,FL,USA,Fireball,22:13,"Unexplainable lights rise and disappear above Taveriner, Fl.",8/29/14,
8/22/14 22:00,https://nuforc.org/webreports/reports/113/S113035.html,Moonbeam (Canada),ON,Canada,Fireball,45 seconds,Orange/Yellow/Red Fireball in the sky above a lake grew larger & larger & then turned and went back along a similar path & disappeared.,8/31/14,
8/22/14 20:45,https://nuforc.org/webreports/reports/112/S112800.html,Wantagh,NY,USA,Fireball,5,Looked like 3 fireballs that petered out.  ((NUFORC Note:  Meteor?...or hoax??  PD)),8/29/14,
8/22/14 04:00,https://nuforc.org/webreports/reports/112/S112739.html,New York City,NY,USA,Fireball,60 seconds,"Possible sighting of rocket launch, seen from NYC",8/22/14,
8/21/14 23:20,https://nuforc.org/webreports/reports/112/S112740.html,Oceanside,CA,USA,Fireball,1 min,Fireball in the sky in Oceanside,8/29/14,
8/21/14 22:15,https://nuforc.org/webreports/reports/112/S112730.html,Davie,FL,USA,Fireball,5 minutes,Suspicious reds lights in the sky.,8/22/14,
8/20/14 23:30,https://nuforc.org/webreports/reports/112/S112709.html,Traverse City,MI,USA,Fireball,1 minute then came back a,Orange pulsating light over lake.,8/22/14,
8/20/14 20:30,https://nuforc.org/webreports/reports/113/S113092.html,Corinth,NY,USA,Fireball,3 minutes,"Round Plasma fireball (orange/red) object moving in a north/north west direction, suddenly disappeared.",8/31/14,
8/19/14 21:00,https://nuforc.org/webreports/reports/112/S112670.html,Buffalo,NY,USA,Fireball,2 minutes,Fireballs appear twice in sky then disappear.,8/22/14,
8/18/14 23:30,https://nuforc.org/webreports/reports/112/S112886.html,Myrtle Beach,SC,USA,Fireball,1 minute,"There was 1 large fireball when I first saw it, looked to have 2 smaller fireballs 1 coming off each side.",8/29/14,
8/18/14 23:00,https://nuforc.org/webreports/reports/112/S112625.html,Timmonsville,SC,USA,Fireball,2 minutes,Around 11pm I saw six fireball looking objects. One would blink then go black then the others done the same when it got to the last one,8/22/14,
8/18/14 22:30,https://nuforc.org/webreports/reports/112/S112651.html,Narragansett,RI,USA,Fireball,10 minutes,"Orange flaming orb flying over Narragansett, RI, beach.",8/22/14,
8/18/14 22:15,https://nuforc.org/webreports/reports/112/S112640.html,Vancouver (Canada),BC,Canada,Fireball,3 seconds,Green Fireball - no sound.  ((NUFORC Note:  Possible meteor??  PD)),8/22/14,
8/18/14 22:10,https://nuforc.org/webreports/reports/112/S112627.html,Spokane,WA,USA,Fireball,4 seconds,Sitting on My Deck and saw Fireball heading N x NE from Spokane Valley I-90 at Hwy 27 at arms leangth about the size of dime - pretty l,8/22/14,
8/18/14 22:00,https://nuforc.org/webreports/reports/112/S112618.html,Effingham,SC,USA,Fireball,4 minutes,Orange balls of light over Effingham.,8/22/14,
