date,reportlink,city,state,country,shape,duration,description,post_date,images
2/27/23 14:45,https://nuforc.org/webreports/reports/174/S174732.html,Orlando,null,,Cylinder,Visible about 3 minutes,"Cylinder-shaped object with white trail fell NW of Denny's, stopped, then changed direction, trail and object disappeared after 3 mins.",3/6/23,Yes
2/22/23 19:00,https://nuforc.org/webreports/reports/174/S174689.html,Ogdensburg,NY,USA,Cylinder,2-3 min,Looked like a dotted line in the night sky,3/6/23,Yes
2/18/23 07:25,https://nuforc.org/webreports/reports/174/S174633.html,Baltimore,MD,USA,Cylinder,Several minutes,Bottle Shape White object flying through sky,3/6/23,Yes
2/14/23 12:45,https://nuforc.org/webreports/reports/174/S174560.html,Greenville,NC,USA,Cylinder,5 seconds,Ive seen the object 3 times near the same location,3/6/23,
2/13/23 22:15,https://nuforc.org/webreports/reports/174/S174572.html,Northport,AL,USA,Cylinder,Roughly 30 minutes,We get a lot of planes and helicopters that go by but this one was different. It was too fast and too quiet,3/6/23,Yes
2/13/23 17:17,https://nuforc.org/webreports/reports/174/S174535.html,Gypsum,OH,USA,Cylinder,In sight for 1 minute,"Looked overhead while outside with coworker, multiple planes, yet this object was moving faster with no sound or trail.",3/6/23,
2/13/23 03:13,https://nuforc.org/webreports/reports/174/S174529.html,Meridian,ID,USA,Cylinder,Approximately 3 minutes,I saw a shimmering object stationary in the sky at a fairly low altitude. Way too large to be a drone. And the light was very brilliant,3/6/23,
2/12/23 19:40,https://nuforc.org/webreports/reports/174/S174465.html,On route 22 heading towards Blairsville. Near Johnstown exit,PA,USA,Cylinder,30 to 40 seconds,We were driving and saw it in the sky in front of us.,3/6/23,
2/12/23 16:20,https://nuforc.org/webreports/reports/174/S174505.html,Florence,SC,USA,Cylinder,30 Seconds,A weird cylinder object with lights flew over me and away.,3/6/23,
2/11/23 14:00,https://nuforc.org/webreports/reports/174/S174432.html,HENDERSON,NV,USA,Cylinder,Approximately 10 minutes,It appeared to sit in the sky and it looked like it had solar panels on it no sound moved slowly disappeared then reappeared,3/6/23,Yes
