date,reportlink,city,state,country,shape,duration,description,post_date,images
11/10/13 17:00,https://nuforc.org/webreports/reports/104/S104364.html,Grand Junction,CO,USA,Circle,35 minutes,I stepped out to have some Colorado tobacco and faceing east towards the grandmesa I looked up and saw the orange glow of the sunset re,11/20/13,
11/10/13 17:00,https://nuforc.org/webreports/reports/104/S104345.html,Metairie,LA,USA,Circle,15 minutes,Single object hovering over Lake Ponchartrain Louisiana.,11/11/13,
11/10/13 07:40,https://nuforc.org/webreports/reports/124/S124015.html,John Day,OR,USA,Circle,2 minutes,"Disk over John Day, Oregon.  And giant red flames 3 in all taking off by Lakeview, Oregon.",11/19/15,
11/10/13 00:20,https://nuforc.org/webreports/reports/104/S104320.html,Albany,OR,USA,Circle,5,Five orange globes in the sky.  Soft looking.  Moving slowly across the sky.,11/11/13,
11/9/13 09:15,https://nuforc.org/webreports/reports/104/S104290.html,Shoto,WI,USA,Circle,3 minutes,Black disk over Shoto.,11/11/13,
11/8/13 22:00,https://nuforc.org/webreports/reports/104/S104425.html,Charlotte,NC,USA,Circle,6 minutes,We saw about  13 bright reddish orange cirle lights with two diamond lights in between flying in a line formation.,11/20/13,
11/7/13 20:00,https://nuforc.org/webreports/reports/104/S104251.html,Bunnell/Palm Coast,FL,USA,Circle,<1 hour,"UFO Over Bunnell/Palm Coast, FL.",11/11/13,
11/7/13 16:52,https://nuforc.org/webreports/reports/104/S104243.html,Lorton,VA,USA,Circle,30+ seconds,Craft hovered overhead visible for about 30 seconds and then disappeared.,11/11/13,
11/6/13 20:36,https://nuforc.org/webreports/reports/104/S104238.html,Great Falls,VA,USA,Circle,~69 minutes,CCTV camera records 2 fast traveling lights near Dulles Airport vicinity,11/11/13,
11/6/13 19:30,https://nuforc.org/webreports/reports/104/S104232.html,Dothan,AL,USA,Circle,10 seconds,Unidentified flying object seen.,11/11/13,
11/5/13 21:10,https://nuforc.org/webreports/reports/104/S104167.html,Langhorne,PA,USA,Circle,2 minutes,Solid orange lights arranged in the shape of the big dipper but with many more in the tail.  They floated in sync with each other.,11/11/13,
11/5/13 18:45,https://nuforc.org/webreports/reports/104/S104154.html,Lansdale,PA,USA,Circle,3 minutes,5 slow moving glowing objects in the sky.,11/11/13,
11/5/13 17:00,https://nuforc.org/webreports/reports/104/S104156.html,Springfield,LA,USA,Circle,15 seconds,Ufo over springfield La.,11/11/13,
11/5/13 15:50,https://nuforc.org/webreports/reports/104/S104149.html,Newton,MA,USA,Circle,10 seconds,Star like object travels a course then disappears in day light.,11/11/13,
11/4/13 20:00,https://nuforc.org/webreports/reports/104/S104099.html,Salt Lake City,UT,USA,Circle,30 minutes,"Red glowing sphere that appears out of nowhere  hovers, moves up",11/11/13,
11/4/13 19:00,https://nuforc.org/webreports/reports/104/S104147.html,Napa,CA,USA,Circle,30 seconds,"Three flying objects in a row, red and green lights.",11/11/13,
11/4/13 12:30,https://nuforc.org/webreports/reports/104/S104330.html,Durham,NC,USA,Circle,2-3 minutes,Bright flashing white ball in broad daylight,11/11/13,
11/3/13 21:00,https://nuforc.org/webreports/reports/104/S104715.html,Middletown,MD,USA,Circle,5 seconds,Circular shimmering object shoots outn of cloud and then turns off like a light. Very high speed.,12/2/13,
11/3/13 19:30,https://nuforc.org/webreports/reports/104/S104117.html,Ten Mile,TN,USA,Circle,7 minutes,"Large light appeared over Watts Bar Lake.

Light got bigger and become vertical oblong.

Light was stationary for 3 minutes. Then s",11/11/13,
11/3/13 15:00,https://nuforc.org/webreports/reports/104/S104218.html,West Haven,CT,USA,Circle,5-8 minutes,"Strange light next to sun must see , smaller object going around light left trail.  ((NUFORC Note:  Venus?  PD))",11/11/13,
11/3/13 07:45,https://nuforc.org/webreports/reports/104/S104087.html,Burns,TN,USA,Circle,10 minutes,2 orange balls of light.,11/11/13,
11/3/13 06:35,https://nuforc.org/webreports/reports/104/S104086.html,Boerne,TX,USA,Circle,10 minutes,4 White lights above the clouds going in a circle.  Disappeared in an instant one by one.,11/11/13,
11/2/13 21:45,https://nuforc.org/webreports/reports/103/S103836.html,Geneva,FL,USA,Circle,3-5 minutes,Strange red lights suspended in air then vanished.,11/11/13,
