date,reportlink,city,state,country,shape,duration,description,post_date,images
7/11/08 22:20,https://nuforc.org/webreports/reports/064/S64550.html,Marysville,WA,USA,Chevron,About 5 minutes,"Bright white boomerang shaped object over Marysville, WA",8/12/08,
7/7/08 00:35,https://nuforc.org/webreports/reports/064/S64372.html,San Antonio,TX,USA,Chevron,3 seconds,Quick object overhead San Antonio / Schertz TX,8/12/08,
7/2/08 23:45,https://nuforc.org/webreports/reports/064/S64278.html,Norwich,CT,USA,Chevron,45 minutes,"20+ low-flying craft with red, green and white flashing lights",7/5/08,
7/1/08 21:30,https://nuforc.org/webreports/reports/095/S95872.html,Wallace,NC,USA,Chevron,10 seconds,"Black chevron triangle with 5 dim circular lights/city block size/silent, flying tree top level",2/4/13,
7/1/08 00:25,https://nuforc.org/webreports/reports/064/S64233.html,Guelph (Canada),ON,Canada,Chevron,40 minutes,two craft dropping from the sky maybe chasing a meteor? and then rejoining as one and disappearing,7/5/08,
6/28/08 22:30,https://nuforc.org/webreports/reports/064/S64191.html,Saskatoon (Canada),SK,Canada,Chevron,3 seconds,Blueish white light which appeared to 'cloak itself'.,7/5/08,
6/24/08 22:00,https://nuforc.org/webreports/reports/064/S64127.html,Greensboro,NC,USA,Chevron,5 seconds,"Chevron shaped UFO over skies of Greensboro, NC",7/5/08,
6/22/08 19:45,https://nuforc.org/webreports/reports/071/S71523.html,Niles,IL,USA,Chevron,15 seconds,V-shaped craft observed over northern Chicago suburb.,8/27/09,
6/2/08 18:00,https://nuforc.org/webreports/reports/064/S64403.html,Lower Hutt (New Zealand),,New Zealand,Chevron,60 sec,Corrected date of Hutt ufo..,8/12/08,
5/24/08 21:40,https://nuforc.org/webreports/reports/063/S63521.html,Ventura,CA,USA,Chevron,15 minutes,"four illuminated chevrons that appeared to be made up of several pieces - similar to birds flying together. Ventura, CA",6/12/08,
5/18/08 00:00,https://nuforc.org/webreports/reports/063/S63234.html,Philadelphia,PA,USA,Chevron,few seconds,"V-shaped craft with 3 big, round, green lights",6/12/08,
5/10/08 19:40,https://nuforc.org/webreports/reports/064/S64429.html,N.Windham/ Willimantic,CT,USA,Chevron,15 secs.,V-shaped Ufo seen flying over N.Windham area,8/12/08,
4/25/08 00:00,https://nuforc.org/webreports/reports/062/S62716.html,Tampa,FL,USA,Chevron,20 seconds,"Cheveron craft over Tampa, FL",6/12/08,
4/12/08 22:51,https://nuforc.org/webreports/reports/062/S62590.html,Waterford,MI,USA,Chevron,10 sec.,"Transparent, silent chevron flying overhead at or above 100 MPH.",4/17/08,
4/10/08 20:00,https://nuforc.org/webreports/reports/062/S62834.html,Blue Springs,MO,USA,Chevron,15 Minutes,2 UFOs Seen After A Fierce Thunder/Hail Storm,6/12/08,
4/7/08 23:05,https://nuforc.org/webreports/reports/062/S62553.html,Plantation,FL,USA,Chevron,20 TO 30 SECONDS,very large V shape object no lights and no noise at all traveling west to east .,4/17/08,
4/7/08 21:30,https://nuforc.org/webreports/reports/062/S62654.html,Brentwood,CA,USA,Chevron,8 mins,"V-shaped, no sound, no light , Gliding slowly",6/12/08,
4/7/08 21:30,https://nuforc.org/webreports/reports/062/S62649.html,Brentwood,CA,USA,Chevron,8 mins,V-shaped gliding over my house.,6/12/08,
4/6/08 01:00,https://nuforc.org/webreports/reports/062/S62798.html,Bristol,IN,USA,Chevron,8 sec,V formation viewd from Bristol IN,6/12/08,
3/24/08 20:30,https://nuforc.org/webreports/reports/062/S62338.html,Santa Barbara,CA,USA,Chevron,15-20 seconds,"Three round chevron-formation lights in Santa Barbara sky March 24, 2008 at 8:30 p.m.",3/31/08,
3/21/08 21:00,https://nuforc.org/webreports/reports/062/S62348.html,Lake Isabella,CA,USA,Chevron,,"Boomerang shape lights at Lake Isabella, CA. They were NOT planes!",3/31/08,
3/13/08 20:28,https://nuforc.org/webreports/reports/062/S62186.html,Carlsbad,CA,USA,Chevron,15-20 Seconds,"Four red lights pass directly over head and seem to be one solid chevron shaped object, making little to no sound.",3/31/08,
3/11/08 22:00,https://nuforc.org/webreports/reports/062/S62158.html,Challis,ID,USA,Chevron,10 min.,"Cited five orange/redish lights flying horizontal in an arched formation over Challis, Idaho.",3/31/08,
3/10/08 22:10,https://nuforc.org/webreports/reports/062/S62141.html,Bergen,NY,USA,Chevron,20 seconds,Red chevrons in the sky,3/31/08,
3/9/08 21:30,https://nuforc.org/webreports/reports/062/S62599.html,Tarentum,PA,USA,Chevron,3 Minutes,Large Slow moving Delta shaped ufo seen by alot people over tarentum and deer lakes,4/17/08,
3/1/08 23:00,https://nuforc.org/webreports/reports/072/S72297.html,Albemarle,NC,USA,Chevron,five seconds,"Faint chevron-shaped object over Albemarle, NC.",12/12/09,
3/1/08 20:30,https://nuforc.org/webreports/reports/062/S62027.html,Knights Ferry,CA,USA,Chevron,1 minute,((HOAX??))  a V shaped object with 5 lights in sky near HWY 120.  ((NUFORC Note:  Student report.  PD)),3/4/08,
2/27/08 22:30,https://nuforc.org/webreports/reports/061/S61971.html,Santa Fe,NM,USA,Chevron,~3-4 min,We saw a triangular shaped object moving across the sky.,3/4/08,
2/27/08 22:25,https://nuforc.org/webreports/reports/061/S61981.html,Austin,TX,USA,Chevron,15 seconds,UFO over Austin,3/4/08,
2/27/08 19:45,https://nuforc.org/webreports/reports/061/S61968.html,Laguna Niguel,CA,USA,Chevron,25 seconds,grayish yellow flying boomerang sighted in Orange County,3/4/08,
2/20/08 23:15,https://nuforc.org/webreports/reports/072/S72839.html,Puyallup,WA,USA,Chevron,6-8 min.,"LUNAR ECLIPSE 02-20-2008, V shaped object, very large, Puyallup in Western Washington..",12/12/09,
2/15/08 19:45,https://nuforc.org/webreports/reports/061/S61631.html,Delray Beach,FL,USA,Chevron,10 sec,"Blue and red lights over Delray Beach, Florida.

 500 Lights On Object0: Yes",3/4/08,
2/12/08 19:11,https://nuforc.org/webreports/reports/064/S64375.html,Fayetteville,GA,USA,Chevron,5 seconds,"chevron, formation, evening, slow-moving",8/12/08,
2/12/08 17:30,https://nuforc.org/webreports/reports/061/S61628.html,Wheat RIdge,CO,USA,Chevron,2-3min,"Ten to twelve crafts spotted in Wheat Ridge CO at dusk February 12, 2008",3/4/08,
2/6/08 18:00,https://nuforc.org/webreports/reports/064/S64252.html,Lower Hutt (New Zealand),,New Zealand,Chevron,60 seconds,Orange lights above Hutt Valley,7/5/08,
2/3/08 22:30,https://nuforc.org/webreports/reports/061/S61407.html,Madison,TN,USA,Chevron,1 minute,Black object flying with no lights at night,2/14/08,
1/20/08 23:55,https://nuforc.org/webreports/reports/061/S61063.html,Denton,TX,USA,Chevron,2 seconds,"Amber colored, glowing chevron shaped object flew by overhead.",2/14/08,
1/5/08 19:00,https://nuforc.org/webreports/reports/060/S60835.html,Platteville,CO,USA,Chevron,5 minutes,3 sets of 2 long lights in chevron shape,1/21/08,
12/14/07 20:30,https://nuforc.org/webreports/reports/060/S60568.html,Clifton Forge,VA,USA,Chevron,5 mintues,2 chevron-shaped crafts over Clifton  Forge,3/4/08,
11/29/07 20:45,https://nuforc.org/webreports/reports/060/S60093.html,Glen Burnie,MD,USA,Chevron,15 seconds,Glowing V moves across sky,3/4/08,
11/22/07 12:45,https://nuforc.org/webreports/reports/060/S60044.html,Wellington,FL,USA,Chevron,1 minute,"A black cheveron with circling lights about a hundred yards long.

 500 Lights On Object0: Yes",11/28/07,
11/16/07 21:30,https://nuforc.org/webreports/reports/059/S59894.html,Lowell,AR,USA,Chevron,00:15 Seconds,"""V-Shaped"" object passing over Lowell, Arkansas, with no sound or lights.",11/28/07,
11/9/07 23:00,https://nuforc.org/webreports/reports/061/S61428.html,Bartlett,TN,USA,Chevron,2 minute,"""V"" shaped ufo over Memphis.",3/4/08,
11/9/07 20:30,https://nuforc.org/webreports/reports/059/S59741.html,Frisco,TX,USA,Chevron,20-30 sec,Silent; two rows of 6-8 dull orange disks in a shallow V shape fixed to chevron-shaped (?) object.,11/28/07,
11/2/07 03:59,https://nuforc.org/webreports/reports/059/S59624.html,San Antonio,TX,USA,Chevron,40-45seconds,"As I pulled out of a gas station, I saw a UFO hover over me.",11/28/07,
10/28/07 21:30,https://nuforc.org/webreports/reports/059/S59967.html,Nacogdoches,TX,USA,Chevron,Brief,"Grey ""V"" shaped object flying with a low hum - Shorted out stoplights and lights",11/28/07,
10/26/07 23:52,https://nuforc.org/webreports/reports/059/S59475.html,Hilliard,OH,USA,Chevron,20 Minutes,"The object was flying about 300 feet above my home around 11:45 PM on the night of Friday October twenty-six, 2007.

 The object was",11/28/07,
10/21/07 00:54,https://nuforc.org/webreports/reports/059/S59347.html,Spring Lake Park,MN,USA,Chevron,7 seconds,Something that looked to be a flock of birds in formation of a chevron moving way too fast to be birds.,11/28/07,
10/20/07 02:30,https://nuforc.org/webreports/reports/059/S59345.html,Peoria,IL,USA,Chevron,10 seconds,Dark object moving papidly to the east,11/28/07,
10/20/07 00:24,https://nuforc.org/webreports/reports/059/S59329.html,Council Bluffs,IA,USA,Chevron,2,"Strange, Swift, 'Geese'.",11/28/07,
10/19/07 22:30,https://nuforc.org/webreports/reports/059/S59328.html,Danville,CA,USA,Chevron,5 minutes,"Hovbering object with red and white , very bright lights  followed by 2 possible airplanes .",11/28/07,
9/28/07 06:20,https://nuforc.org/webreports/reports/058/S58990.html,Williams,CA,USA,Chevron,15 minutes,Bright motionless chevron shaped light and two orange orbs.  ((NUFORC Note:  Venus.  PD)),10/8/07,
9/23/07 01:00,https://nuforc.org/webreports/reports/058/S58915.html,Fort Erie (Canada),ON,Canada,Chevron,2-3 minutes,"Chevron/V shaped Aircraft/Silent  with about 7 bright white belly lights Fort Erie, Ontario, Canada",10/8/07,
9/21/07 05:30,https://nuforc.org/webreports/reports/058/S58844.html,Lombard,IL,USA,Chevron,40 minutes,a chevron-shaped bright light that appeared early morning in the eastern  sky and would only ascend or descend,10/8/07,
9/16/07 22:00,https://nuforc.org/webreports/reports/058/S58980.html,Asheville,NC,USA,Chevron,12 seconds,"Boomerang shaped object, glowing pink, red and yellow flying south.",10/8/07,
9/11/07 21:40,https://nuforc.org/webreports/reports/058/S58732.html,Cabot,AR,USA,Chevron,5-7 Minutes,Two very large stationary crafts illuminating the sky above Arkansas.,10/8/07,
9/10/07 20:30,https://nuforc.org/webreports/reports/058/S58702.html,Burns Junction (100 miles south of),OR,USA,Chevron,8 minutes,5 Chevron shaped amber/orange lights (VERY LARGE)  all in sink in a horizontal V shape in S.E. Oregon.,10/8/07,
9/8/07 07:00,https://nuforc.org/webreports/reports/058/S58625.html,Isle of Palms,SC,USA,Chevron,20 minutes,"white, chevron shaped.  ((NUFORC Note:  Probably a sighting of Venus.  PD))",10/8/07,
8/28/07 02:30,https://nuforc.org/webreports/reports/058/S58414.html,Bremerton,WA,USA,Chevron,5 seconds,"7 to 8 white lights, moving fairly quickly, no sound noticed",10/8/07,
8/27/07 21:22,https://nuforc.org/webreports/reports/058/S58411.html,Sedona,AZ,USA,Chevron,2 seconds,"Chevon shaped object flaming at each tip falls to earth north of Sedona, Arizona.",10/8/07,
8/15/07 22:05,https://nuforc.org/webreports/reports/058/S58238.html,Santa Rosa,CA,USA,Chevron,8 minutes,Additional note to previous report same date Santa Rosa CA - Object was silent and did not bank in turns,10/8/07,
8/15/07 22:05,https://nuforc.org/webreports/reports/058/S58207.html,Santa Rosa,CA,USA,Chevron,8 minutes,Triangle shaped bright lights with one red in the rear floated slowly southwest over Santa Rosa CA,10/8/07,
8/1/07 20:45,https://nuforc.org/webreports/reports/060/S60942.html,Falcon,CO,USA,Chevron,8 seconds total or less,"Huge crescent shaped object, emerged from a distorted area of the sky.",1/21/08,
8/1/07 04:00,https://nuforc.org/webreports/reports/057/S57927.html,Neumarkt (Germany),,Germany,Chevron,5 seconds,In Southern Germany,8/7/07,
7/22/07 06:30,https://nuforc.org/webreports/reports/057/S57814.html,Birmingham,AL,USA,Chevron,5 seconds,"southwestern skies of Birmingham, black object dart and zig zag then flee without trace",8/7/07,
7/3/07 22:00,https://nuforc.org/webreports/reports/057/S57429.html,Choctaw,OK,USA,Chevron,20 seconds,Singular craft moving at high rate of speed with a firey glow,8/7/07,
6/22/07 21:40,https://nuforc.org/webreports/reports/057/S57246.html,Ventura,CA,USA,Chevron,4 seconds,V shaped  soundless aircraft,8/7/07,
6/22/07 08:00,https://nuforc.org/webreports/reports/057/S57218.html,Auckland (New Zealand),,New Zealand,Chevron,10 minutes,"There were three alien craft in the sky over Auckland.

 500 Lights On Object0: Yes",8/7/07,
6/9/07 12:45,https://nuforc.org/webreports/reports/057/S57013.html,Arvada,CO,USA,Chevron,4 minutes,We thought we were looking at a kite until it started to move strangly.,6/12/07,
6/7/07 21:15,https://nuforc.org/webreports/reports/057/S57000.html,Narragansett,RI,USA,Chevron,10 minutes,"Large, silent, low, gliding craft over the RI shoreline",6/12/07,
6/7/07 21:00,https://nuforc.org/webreports/reports/133/S133055.html,Goldtown,WV,USA,Chevron,2 minutes,"Very low, slow, and quiet V shaped craft over treetops, multiple lights.",3/10/17,
6/6/07 23:00,https://nuforc.org/webreports/reports/057/S57150.html,"Akumal, Quintana Roo (Mexico)",,Mexico,Chevron,10 seconds,"Chevron Light Formation in Quintana Roo, Mexico.",8/7/07,
6/4/07 21:43,https://nuforc.org/webreports/reports/056/S56940.html,Capitola,CA,USA,Chevron,4 Seconds,"4-5 dim amber lights in chevron formation, silent, extremely high speed, South to North.",6/12/07,
5/5/07 23:43,https://nuforc.org/webreports/reports/056/S56544.html,Dublin (Republic of Ireland),,Ireland,Chevron,5mins,Two UFO's chasing each other over Dublin,6/12/07,
4/21/07 03:10,https://nuforc.org/webreports/reports/056/S56321.html,Grove City,PA,USA,Chevron,4 seconds,A silent and large boomerang-shaped object.,4/27/07,
4/11/07 22:00,https://nuforc.org/webreports/reports/056/S56197.html,Austin,TX,USA,Chevron,7 seconds,"Rectangular glowing objects flying over Austin, TX",4/27/07,
3/16/07 23:00,https://nuforc.org/webreports/reports/055/S55810.html,Berkeley,CA,USA,Chevron,12 minutes,"Dark, swift chevron-shaped craft with bright ""headlight"" over East Bay, CA",4/27/07,
2/24/07 00:00,https://nuforc.org/webreports/reports/055/S55444.html,Vista,CA,USA,Chevron,34 minutes,((HOAX))  7 chevron crafts spotted slowly passing through midnight skies.,3/8/07,
