date,reportlink,city,state,country,shape,duration,description,post_date,images
12/31/00 23:00,https://nuforc.org/webreports/reports/020/S20860.html,Grant Park,IL,USA,Triangle,,It was a very unusual experience that I've had.,1/11/02,
12/31/00 22:00,https://nuforc.org/webreports/reports/015/S15836.html,Capitola,CA,USA,Triangle,2min.,large triangular shape white lights on sides very high unimaginabley fast off to the south toward Big Sur.,2/18/01,
12/30/00 22:00,https://nuforc.org/webreports/reports/015/S15736.html,San Francisco,CA,USA,Triangle,6-8 seconds,Four of us witnessed a large triangular formation of lites moving westerly directly overhead.,1/3/01,
12/29/00 19:30,https://nuforc.org/webreports/reports/087/S87539.html,Berthoud Pass,CO,USA,Triangle,5 minutes,"Up close and stealth-like on the backside of Berthoud Pass, Colorado",3/13/12,
12/27/00 22:10,https://nuforc.org/webreports/reports/015/S15641.html,Saco,ME,USA,Triangle,3 minutes,"It was hudge and had 7 lights on its under side and one big one in the front of it, there was no tail to this craft !!!!!!",1/3/01,
12/27/00 19:15,https://nuforc.org/webreports/reports/015/S15620.html,"Ballater, Aberdeenshire (UK/Scotland)",,United Kingdom,Triangle,3 minutes,"Triangular Craft hovering above the trees at the roadside 5 miles from Queens summer residence, Balmoral Castle, Royal Deeside Scotland",1/3/01,
12/24/00 08:32,https://nuforc.org/webreports/reports/016/S16143.html,Moses Lake,WA,USA,Triangle,walking home,The craft was Triangle it has 3 lights it was very big. It was as big as the college here. It stared to follow me and whinI stop it sto,2/18/01,
12/21/00 17:54,https://nuforc.org/webreports/reports/015/S15646.html,Mojave,CA,USA,Triangle,4 min,It was something I can't explain!,1/3/01,
12/20/00 22:00,https://nuforc.org/webreports/reports/016/S16507.html,Monroe,CT,USA,Triangle,5 Min.,"Big, triangular craft with 3 large lights flying quickly across the sky and joines two similar objects to form a huge triangular format",2/18/01,
12/20/00 05:45,https://nuforc.org/webreports/reports/015/S15638.html,Roseville,CA,USA,Triangle,5:00 min.,Triangle shaped object seen in No. Calif,1/3/01,
12/19/00 20:00,https://nuforc.org/webreports/reports/057/S57306.html,Orlando,FL,USA,Triangle,6 minutes,"Craft was flat black, noiseless and massive and boomerang in shape all smoothe in detail outline.",8/7/07,
12/18/00 21:00,https://nuforc.org/webreports/reports/015/S15497.html,Pittsburg,KS,USA,Triangle,15 sec.,The trianlular object flew over my car,12/20/00,
12/17/00 19:30,https://nuforc.org/webreports/reports/016/S16098.html,Medina,OH,USA,Triangle,3-5minutes,Black Triangle followed by Orange Orb.,2/18/01,
12/17/00 03:45,https://nuforc.org/webreports/reports/015/S15658.html,Palm Beach,FL,USA,Triangle,approx: 8 sec.,"at approx. 3:45, myself and a friend observed a triangular ufo traveling slowly above at stratosphere height",1/3/01,
12/16/00 22:30,https://nuforc.org/webreports/reports/028/S28366.html,Johannesburg (near) (South Africa),,South Africa,Triangle,4-5 min.,Triangular craft  in South African skies.,4/22/03,
12/15/00 20:00,https://nuforc.org/webreports/reports/018/S18818.html,Orlando,FL,USA,Triangle,?,"Fast, object with lights",8/5/01,
