date,reportlink,city,state,country,shape,duration,description,post_date,images
5/1/17 21:13,https://nuforc.org/webreports/reports/133/S133947.html,Scottsdale,AZ,USA,Unknown,5-10 seconds,Bright white light.,5/6/17,
4/30/17 21:00,https://nuforc.org/webreports/reports/138/S138500.html,Lupton,MI,USA,Unknown,20 minutes,"The attached photo was taken in Lupton, Michigan, on approximately April 30, 2017 at approximately 9:00 p.m. A couple , brief silvery w",1/25/18,
4/28/17 21:00,https://nuforc.org/webreports/reports/133/S133873.html,Burl County,NJ,USA,Unknown,20-25 minutes,Bright flashing light moving great distance in under a second in south nj,5/6/17,
4/28/17 20:18,https://nuforc.org/webreports/reports/133/S133877.html,Franklin Park,IL,USA,Unknown,14 minutes,This was no airplane,5/6/17,
4/27/17 22:00,https://nuforc.org/webreports/reports/133/S133904.html,West Bend,WI,USA,Unknown,few minutes,"Driving north on I-45, I saw an object hovering in the sky with three or more very bright white lights. The object was slowly moving di",5/6/17,
4/27/17 01:00,https://nuforc.org/webreports/reports/133/S133851.html,Mossyrock,WA,USA,Unknown,2 minutes,Saw three blue lights.,4/28/17,
4/26/17 23:00,https://nuforc.org/webreports/reports/133/S133848.html,Orangeville (Canada),ON,Canada,Unknown,10 minutes,Saw object with bright light-then 6 objects with blue & red lights flew out from the main object.  One object followed me home.,4/28/17,
4/25/17 23:53,https://nuforc.org/webreports/reports/133/S133822.html,Seminole,FL,USA,Unknown,10 seconds,2 things stood out to me... first how long the size of this was... and it was completely silent,4/28/17,
4/25/17 23:00,https://nuforc.org/webreports/reports/133/S133823.html,Jupiter,FL,USA,Unknown,2-3 minutes,"Saw something traveling south to north, leaving a trail of fire/sparks in a straight line.",4/28/17,
4/25/17 21:30,https://nuforc.org/webreports/reports/133/S133812.html,Dallas,GA,USA,Unknown,1-2 minutes,Two white dots at high altitude traveling very close to each other.,4/28/17,
4/22/17 21:34,https://nuforc.org/webreports/reports/133/S133761.html,Irmo,SC,USA,Unknown,1 minutes,"2 witnessed 2 identical glowing objects in the sky over Irmo/Columbia, SC, at ~9:30pm.",4/28/17,
4/22/17 21:30,https://nuforc.org/webreports/reports/133/S133759.html,Surprise,AZ,USA,Unknown,2 hours,Fixed flashing colored lights 9pm to 1am. Change position suddenly appear regularly. ((NUFORC Note:  Possibly stars or planets??  PD)),4/28/17,
4/21/17 21:00,https://nuforc.org/webreports/reports/133/S133748.html,Stevenson Ranch,CA,USA,Unknown,30 minutes,Bright white pulsing light travels across sky and then shoots straight up.,4/28/17,
4/20/17 00:00,https://nuforc.org/webreports/reports/133/S133742.html,Santa Rosa,CA,USA,Unknown,10 seconds,Silent object without lights nor sound was passing slowly above houses in my neighborhood at night,4/28/17,
4/20/17 00:10,https://nuforc.org/webreports/reports/133/S133729.html,Kennett Square,PA,USA,Unknown,15 minutes,Unknown Lights,4/28/17,
4/19/17 20:10,https://nuforc.org/webreports/reports/133/S133703.html,Chiba City (Japan),,Japan,Unknown,3 seconds,I saw a fast pretty round object from the other end of the horizon to the other for like 2-4 seconds and it's well hidden in the clouds,4/20/17,
4/18/17 21:32,https://nuforc.org/webreports/reports/133/S133693.html,Warminster,PA,USA,Unknown,Hour,"Ufo videos, changing lights and moving short distances back and forth  ((NUFORC Note:  Sighting of Jupiter?  PD))",4/20/17,
4/18/17 00:00,https://nuforc.org/webreports/reports/133/S133678.html,Columbia,SC,USA,Unknown,5 minutes,"Large object (larger than a C-130), Unbelievable Speeds, Bright White light that shifts into different color lights, No Sound",4/20/17,
4/17/17 16:30,https://nuforc.org/webreports/reports/133/S133669.html,Dover,DE,USA,Unknown,2 minutes,Airplane vanished and reappeared while hovering,4/20/17,
4/17/17 06:05,https://nuforc.org/webreports/reports/133/S133676.html,Vallejo,CA,USA,Unknown,30-60 seconds,Red flare like light descending in the sky,4/20/17,
4/16/17 21:00,https://nuforc.org/webreports/reports/133/S133647.html,Las Vegas,NV,USA,Unknown,10 minutes,Three reddish/amber lights that went out after approximately 5-7 minutes.,4/20/17,
4/14/17 20:41,https://nuforc.org/webreports/reports/133/S133615.html,Poland,ME,USA,Unknown,15 minutes,"Formation of lights unable to identify along with not knowing were the loud explosion sound came from, which startled my dogs.",4/20/17,
4/14/17 19:45,https://nuforc.org/webreports/reports/133/S133611.html,Clearwater,FL,USA,Unknown,20 seconds,Noticed 3 round perfect bright LED colored bright lights that were shaped semi pyramid formation.  ((anonymous report)),4/20/17,
4/12/17 20:45,https://nuforc.org/webreports/reports/133/S133562.html,Taylorsville,NC,USA,Unknown,Across the whole sky,"A very fast flying object, faster than a place could think to fly, white trail behind it.  ((anonymous report))",4/13/17,
4/11/17 21:00,https://nuforc.org/webreports/reports/137/S137115.html,Shaw Oldham (UK/England),,United Kingdom,Unknown,1 minute,Was a red light stationery in the night sky it then moved so fast to the left and then moved extremely fast away from us.,11/9/17,
4/9/17 02:30,https://nuforc.org/webreports/reports/133/S133494.html,Fishers,IN,USA,Unknown,3 seconds,Blueish stream flying in the air.,4/13/17,
4/8/17 09:51,https://nuforc.org/webreports/reports/133/S133909.html,Albany,GA,USA,Unknown,2 minutes,Alien or Angel cloud in Albany GA.  ((NUFORC Note:  Photos of what appear to us to be contrails.  PD)),5/6/17,
4/7/17 20:00,https://nuforc.org/webreports/reports/133/S133482.html,Williams,AZ,USA,Unknown,2 hours,"I've seen strange lights in the night sky, but nothing this long or active before.",4/13/17,
